index,astar_ms,policy_ms,success,expert_len,pred_len
452,0.1671000209171325,23.18999997805804,1,5,5
453,0.18289999570697546,30.565200024284422,1,6,6
454,0.13470000703819096,35.00239999266341,1,7,7
455,0.27520000003278255,50.65950000425801,1,10,10
456,0.07559999357908964,33.203700004378334,1,6,6
457,0.2274000144097954,117.26719999569468,1,10,20
458,0.08719999459572136,21.130999986780807,1,5,5
459,0.1514999894425273,48.190100002102554,1,9,9
460,0.1708999916445464,29.585699987364933,1,6,6
461,0.13890000991523266,49.75799997919239,1,9,9
462,0.11739999172277749,28.696099994704127,1,6,6
463,0.12030001380480826,30.19379999022931,1,6,6
464,0.25350000942125916,41.63859999971464,1,8,8
465,0.13349999790079892,39.254200004506856,1,7,7
466,0.11999998241662979,40.682499995455146,1,8,8
467,0.219000008655712,35.695600003236905,1,7,7
468,0.17440001829527318,55.28109997976571,1,10,10
469,0.11610001092776656,32.049299974460155,1,6,6
470,0.10939998901449144,36.51380000519566,1,7,7
471,0.12379998224787414,40.15470002195798,1,8,8
472,0.18599999020807445,41.433899983530864,1,8,8
473,0.2908000024035573,39.53250002814457,1,10,12
474,0.15589999384246767,100.08860001107678,1,8,30
475,0.28059998294338584,117.66330001410097,1,10,20
476,0.23590002092532814,114.11239998415112,1,10,19
477,0.20519999088719487,105.34239999833517,1,8,30
478,0.06920000305399299,31.61130001535639,1,7,7
479,0.0887999776750803,28.372300002956763,1,6,6
480,0.10710000060498714,26.564499974483624,1,6,6
481,0.11069999891333282,29.194500006269664,1,6,6
482,0.2111000067088753,45.85659998701885,1,9,9
483,0.15830001211725175,42.18819999368861,1,9,9
484,0.17370001296512783,28.055899980245158,1,6,6
485,0.12620000052265823,31.95199999026954,1,7,7
486,0.1574999769218266,50.86930000106804,1,9,9
487,0.07680000271648169,26.282800012268126,1,5,5
488,0.20760000916197896,60.93649999820627,1,8,8
489,0.16580001101829112,56.802499981131405,1,8,8
490,0.22119999630376697,54.860300006112084,1,10,10
491,0.16500000492669642,32.11979998741299,1,6,6
492,0.09329998283647001,25.049799995031208,1,5,5
493,0.0940999889280647,24.681300012161955,1,5,5
494,0.10779997683130205,29.10450001945719,1,6,6
495,0.09549999958835542,22.08470000186935,1,5,5
496,0.07780001033097506,25.260499998694286,1,5,5
497,0.2586000191513449,48.43219998292625,1,9,9
498,0.16559998039156199,40.31710000708699,1,8,8
499,0.15199999324977398,36.69510001782328,1,7,7
500,0.18889998318627477,46.98720001033507,1,9,9
501,0.23399997735396028,52.310200000647455,1,10,10
502,0.10800000745803118,30.825099995126948,1,6,6
503,0.17159999697469175,31.899499997962266,1,6,6
504,0.09089999366551638,23.56639999197796,1,5,5
505,0.10070001007989049,22.722299996530637,1,5,5
506,0.10629999451339245,31.053999991854653,1,6,6
507,0.10220002150163054,39.29500002413988,1,8,8
508,0.2120999852195382,64.56810000236146,1,10,12
509,0.142700009746477,28.59370000078343,1,8,14
510,0.16009999671950936,37.000900018028915,1,7,7
511,0.11399999493733048,29.081999993650243,1,6,6
512,0.13269999180920422,39.903299999423325,1,8,8
513,0.09799998952075839,27.36830001231283,1,6,6
514,0.1230000052601099,18.920400005299598,1,7,10
515,0.13119998038746417,58.020399999804795,1,10,11
516,0.0926000066101551,26.678299997001886,1,6,6
517,0.1495999749749899,41.477000020677224,1,8,8
518,0.20640000002458692,45.82190001383424,1,8,8
519,0.09630000567995012,22.854500013636425,1,5,5
520,0.11679998715408146,39.672100014286116,1,8,8
521,0.12549999519251287,28.252399992197752,1,6,6
522,0.09310001041740179,23.233299987623468,1,5,5
523,0.11789999553002417,34.60590000031516,1,7,7
524,0.11219998123124242,50.07560001104139,1,10,10
525,0.22379998699761927,92.93139999499545,1,11,16
526,0.13520001084543765,32.25210000528023,1,6,6
527,0.22960000205785036,40.018900006543845,1,8,8
528,0.09529999806545675,24.6997999784071,1,5,5
529,0.08930001058615744,24.734299979172647,1,5,5
530,0.09919999865815043,32.72580000339076,1,5,6
531,0.1936000189743936,48.951399978250265,1,9,9
532,0.1092999882530421,35.544500016840175,1,5,6
